cell_id,lat,lon,crop_type,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_1_84,30.9,75.8,0,0,0.10348080843687057,0.04700304940342903,-0.331495076417923,0.34793728590011597,471552.21875,25267366.0,-257500000.0,3052499968.0,0.15520501136779785,0.07049646973609924,-0.4972288906574249,0.5218769311904907,0.06694522500038147,0.03267264366149902,-0.36959800124168396,0.3954017758369446,0.1460726261138916,0.07373302429914474,-0.5397174954414368,1.3079819679260254,568.6456298828125,281.1083984375,-2304.3046875,5172.93505859375,-0.06694522500038147,0.03267264366149902,-0.3954017758369446,0.36959800124168396,1.2145960330963135,0.21896609663963318,0.4701975882053375,2.480605125427246,-3.402956645004451e-05,2.729045445448719e-05,-0.0001629514736123383,0.00014513434143736959,-21102.642578125,4870885.0,-1896000000.0,432000000.0,0.08884887397289276,0.08215147256851196,-0.36036136746406555,0.42538726329803467,28,60,1005,2,0
cell_1_85,30.9,75.8,0,0,0.07102252542972565,0.04775150120258331,-0.24389827251434326,0.39879924058914185,168732.25,13505539.0,-65000000.0,1812499968.0,0.1065237820148468,0.07161974906921387,-0.36583179235458374,0.5981684327125549,0.03641017526388168,0.0392579659819603,-0.4018794894218445,0.38214513659477234,0.078976571559906,0.08377343416213989,-0.5733438730239868,1.2370061874389648,448.0539855957031,280.3077087402344,-1542.849365234375,8715.7265625,-0.03641017526388168,0.0392579659819603,-0.38214513659477234,0.4018794894218445,1.1660921573638916,0.23191389441490173,0.43234995007514954,2.4981632232666016,-2.6550967959337868e-05,2.4830284019117244e-05,-0.00018730148440226912,0.00012553346459753811,-158463.640625,13470004.0,-2352000000.0,620000000.0,0.06697388738393784,0.09155033528804779,-0.3963068127632141,0.4282713830471039,28,60,1005,2,0
cell_1_86,30.9,75.8,0,0,0.061670150607824326,0.04476948827505112,-0.18898555636405945,0.3141613006591797,21959.810546875,5436872.0,-1805.0018310546875,2075000064.0,0.09249726682901382,0.0671476423740387,-0.2834656238555908,0.47122058272361755,0.017440766096115112,0.036817848682403564,-0.3453846275806427,0.40735477209091187,0.03834583982825279,0.07614695280790329,-0.5134362578392029,1.3747003078460693,457.7864685058594,264.7672119140625,-1234.13037109375,5159.775390625,-0.017440766096115112,0.036817848682403564,-0.40735477209091187,0.3453846275806427,1.1249470710754395,0.23098842799663544,0.3600100874900818,2.3295702934265137,-3.0031744245206937e-05,2.427225626888685e-05,-0.00017439210205338895,0.00010717604891397059,-244278.75,18944956.0,-3312000000.0,1138000000.0,0.04858415201306343,0.09483406692743301,-0.47057732939720154,0.39932188391685486,28,60,1005,2,0
cell_1_87,30.9,75.8,0,0,0.0401543565094471,0.039905279874801636,-0.49855539202690125,0.3539895713329315,1623.37646484375,1276015.375,-2800.0029296875,1210000000.0,0.06022701412439346,0.059852611273527145,-0.7478030323982239,0.5309479832649231,-0.007146235555410385,0.03599383682012558,-0.5178404450416565,0.44634267687797546,-0.011641424149274826,0.07165030390024185,-0.6823384165763855,1.6123428344726562,408.22808837890625,264.92333984375,-2190.0869140625,10365.08984375,0.007146235555410385,0.03599383682012558,-0.44634267687797546,0.5178404450416565,1.0345046520233154,0.19183038175106049,0.2756880819797516,2.3075144290924072,-2.5573232051101513e-05,2.351170223846566e-05,-0.0002648656372912228,0.00019869620155077428,-682025.125,33912392.0,-4216000000.0,1516000000.0,0.00893973559141159,0.08566036075353622,-0.567781388759613,0.39531633257865906,28,60,1005,2,0
cell_1_88,30.9,75.8,0,0,0.07883023470640182,0.05283108353614807,-0.24987103044986725,0.37664365768432617,51706.6875,9234199.0,-2855.0029296875,2630000128.0,0.1182340532541275,0.07923787832260132,-0.3747904300689697,0.5649287700653076,0.020526662468910217,0.04353978857398033,-0.39476147294044495,0.38808995485305786,0.04591585323214531,0.09026636183261871,-0.5660630464553833,1.2684543132781982,534.0719604492188,276.8070373535156,-1626.6875,5812.9541015625,-0.020526662468910217,0.04353978857398033,-0.38808995485305786,0.39476147294044495,1.2009708881378174,0.25195860862731934,0.3741988241672516,2.443725347518921,-4.4214735680725425e-05,2.900239451264497e-05,-0.0001667486794758588,0.00012056538253091276,-234651.453125,17893158.0,-2864000000.0,1200000000.0,0.08002055436372757,0.099567711353302,-0.4553934633731842,0.4192335903644562,28,60,1005,2,0
cell_1_89,30.9,75.8,0,0,0.093971386551857,0.05848412588238716,-0.2944444417953491,0.3721286356449127,41890.7734375,7849184.0,-2957.5029296875,1995000064.0,0.14094285666942596,0.0877162292599678,-0.44164109230041504,0.5581573247909546,0.031159978359937668,0.04659266769886017,-0.4727849066257477,0.3972524404525757,0.06900151818990707,0.0976485088467598,-0.6420284509658813,1.318138599395752,609.5836791992188,306.1330261230469,-1255.1416015625,5254.857421875,-0.031159978359937668,0.04659266769886017,-0.3972524404525757,0.4727849066257477,1.3468213081359863,0.29502981901168823,0.41883519291877747,3.2409827709198,-5.198162762098946e-05,3.340968396514654e-05,-0.00025600672233849764,0.0001718639105092734,-205758.171875,17520886.0,-3920000000.0,522000000.0,0.13418617844581604,0.10912633687257767,-0.4096069931983948,0.5284112095832825,28,60,1005,2,0
cell_1_9,30.9,75.8,0,0,-0.5877313613891602,0.49791401624679565,-1.0,0.3722652792930603,8520.2158203125,6222031.0,-490000000.0,4130000128.0,-0.881339967250824,0.7466576099395752,-1.4995653629302979,0.5583498477935791,-0.6056546568870544,0.47682204842567444,-1.0,0.39881592988967896,-0.6143725514411926,0.4743403494358063,-1.0,1.326768159866333,81.3729248046875,288.16522216796875,-1130.123779296875,4163.13134765625,0.6056546568870544,0.47682204842567444,-0.39881592988967896,1.0,2069418368.0,1720603392.0,0.41757750511169434,3500000000.0,-4.2643703636713326e-05,1.9270548364147544e-05,-0.000187326455488801,0.0001487349800299853,-29470.880859375,8827416.0,-2560000000.0,1086000000.0,0.5739244222640991,0.5190377831459045,-0.41085758805274963,1.0,28,60,1005,2,0
cell_1_90,30.9,75.8,0,0,0.09531908482313156,0.054284628480672836,-0.34228187799453735,0.4808852970600128,33557.04296875,7543493.0,-665000000.0,2495000064.0,0.14296436309814453,0.08141747117042542,-0.5133967399597168,0.7212876677513123,0.03405759856104851,0.04143945872783661,-0.41650068759918213,0.3583354651927948,0.07425990700721741,0.08748651295900345,-0.5880698561668396,1.1168935298919678,612.6071166992188,277.1060485839844,-1644.83203125,11516.9736328125,-0.03405759856104851,0.04143945872783661,-0.3583354651927948,0.41650068759918213,1.3281769752502441,0.2588024139404297,0.44937974214553833,2.5242021083831787,-5.074475484434515e-05,3.206340261385776e-05,-0.00024198398750741035,0.00016133111785165966,-145166.171875,14042705.0,-2808000000.0,1080000000.0,0.1301429569721222,0.09807046502828598,-0.37990060448646545,0.43249568343162537,28,60,1005,2,0
cell_1_91,30.9,75.8,0,0,0.09390799701213837,0.06160523742437363,-0.2446824312210083,0.3716302812099457,47799.75,8760366.0,-3905.0078125,2262500096.0,0.14084778726100922,0.09239692240953445,-0.3669963479042053,0.5574007034301758,0.030678020790219307,0.04787087440490723,-0.40076544880867004,0.44386693835258484,0.06832507997751236,0.10206770896911621,-0.5722092390060425,1.596261739730835,616.2593994140625,317.7574157714844,-1041.8516845703125,4087.14892578125,-0.030678020790219307,0.04787087440490723,-0.44386693835258484,0.40076544880867004,1.3404325246810913,0.3037646412849426,0.3806818127632141,2.5383212566375732,-5.1909013563999906e-05,3.508745430735871e-05,-0.0002874199126381427,0.00018183939391747117,-186309.8125,15751699.0,-3408000000.0,688000000.0,0.1310703605413437,0.1117970421910286,-0.4485596716403961,0.434760183095932,28,60,1005,2,0
cell_1_92,30.9,75.8,0,0,-0.183640718460083,0.48777148127555847,-1.0,0.4771398603916168,43434.5078125,9641762.0,-5280.0107421875,3342500096.0,-0.27541831135749817,0.7315555810928345,-1.4997872114181519,0.7156561613082886,-0.23662108182907104,0.4548174738883972,-1.0,0.41882991790771484,-0.20655910670757294,0.4821323752403259,-1.0,1.441333293914795,497.986572265625,454.077392578125,-2638.20703125,12533.576171875,0.23662108182907104,0.4548174738883972,-0.41882991790771484,1.0,1098313600.0,1854904832.0,0.46144041419029236,4231000064.0,-5.698936365661211e-05,4.152015026193112e-05,-0.00026027148123830557,0.00020882255921605974,-323133.9375,23635116.0,-3712000000.0,860000000.0,0.38697072863578796,0.38440731167793274,-0.3685128688812256,1.0,28,60,1005,2,0
cell_1_93,30.9,75.8,0,0,0.15151716768741608,0.06289231777191162,-0.183378666639328,0.4144476354122162,90913.25,13634920.0,-442500000.0,2650000128.0,0.22724752128124237,0.09432516247034073,-0.2750551104545593,0.621628999710083,0.07252150774002075,0.047175146639347076,-0.31466469168663025,0.4614153802394867,0.16174307465553284,0.10563220828771591,-0.47869956493377686,1.7134368419647217,814.0445556640625,312.9320983886719,-1062.9169921875,5937.49169921875,-0.07252150774002075,0.047175146639347076,-0.4614153802394867,0.31466469168663025,1.768096923828125,0.3767954111099243,0.3250104486942291,2.987358808517456,-8.810668805381283e-05,4.242969225742854e-05,-0.00025806084158830345,0.00021630361152347177,-55719.7265625,7819593.0,-2084000000.0,402000000.0,0.2623744606971741,0.11226345598697662,-0.5094220638275146,0.4984148442745209,28,60,1005,2,0
cell_1_94,30.9,75.8,0,0,0.13896681368350983,0.06736335903406143,-0.20643086731433868,0.389559805393219,41328.30078125,8198345.5,-4810.009765625,2317499904.0,0.20842286944389343,0.10103026777505875,-0.3096214234828949,0.5842828154563904,0.06458953022956848,0.05113770067691803,-0.3782588839530945,0.4441714584827423,0.1442233920097351,0.11237863451242447,-0.5488938093185425,1.5982317924499512,717.668701171875,298.69085693359375,-1349.3680419921875,4817.3271484375,-0.06458953022956848,0.05113770067691803,-0.4441714584827423,0.3782588839530945,1.6826766729354858,0.40195387601852417,0.4049217104911804,2.850963830947876,-8.489564061164856e-05,4.362686013337225e-05,-0.00023965613218024373,0.00018982210895046592,-143117.484375,15472707.0,-3864000000.0,344000000.0,0.2350240796804428,0.1313442885875702,-0.42356687784194946,0.48064950108528137,28,60,1005,2,0
cell_1_95,30.9,75.8,0,0,0.1310320943593979,0.06953123211860657,-0.28898361325263977,0.4659605026245117,105827.4140625,14869947.0,-75000000.0,3692499968.0,0.1965237557888031,0.10428223758935928,-0.43345528841018677,0.6989021897315979,0.06239359825849533,0.05406132712960243,-0.3372025489807129,0.4133259654045105,0.13999852538108826,0.1201511099934578,-0.5043402910232544,1.409048080444336,721.707763671875,326.614990234375,-1777.884765625,9590.0771484375,-0.06239359825849533,0.05406132712960243,-0.4133259654045105,0.3372025489807129,1.6215088367462158,0.4042870104312897,0.48159465193748474,2.8028934001922607,-7.405190990539268e-05,4.4050568249076605e-05,-0.00027716183103621006,0.00019905835506506264,-103598.2109375,13663662.0,-4808000000.0,764000000.0,0.21697895228862762,0.13185687363147736,-0.3498968780040741,0.47408464550971985,28,60,1005,2,0
cell_1_96,30.9,75.8,0,0,0.1378258317708969,0.07188602536916733,-0.1769682765007019,0.37646862864494324,41653.3359375,10634248.0,-650000000.0,2667500032.0,0.20671147108078003,0.10781363397836685,-0.2654368281364441,0.5646562576293945,0.06634356826543808,0.05916683375835419,-0.3154405951499939,0.4003831446170807,0.15017053484916687,0.1275428980588913,-0.4795968532562256,1.335463285446167,708.392333984375,320.7676086425781,-1303.695068359375,5021.689453125,-0.06634356826543808,0.05916683375835419,-0.4003831446170807,0.3154405951499939,1.647823452949524,0.4192298948764801,0.4345238208770752,2.765413522720337,-8.178060670616105e-05,4.147075742366724e-05,-0.00021219480549916625,0.00015755841741338372,-94811.0078125,12559155.0,-3260000000.0,1556000000.0,0.22205768525600433,0.14513571560382843,-0.39419087767601013,0.4688498377799988,28,60,1005,2,0
cell_1_97,30.9,75.8,0,0,0.1343565434217453,0.0651831179857254,-0.2593762278556824,0.47489240765571594,166034.234375,18099022.0,-5600.01123046875,3450000128.0,0.20150914788246155,0.09776098281145096,-0.3890259265899658,0.7122875452041626,0.0674382746219635,0.05212290585041046,-0.36893847584724426,0.38012000918388367,0.15114149451255798,0.11686823517084122,-0.5390139818191528,1.226430892944336,707.0783081054688,315.93902587890625,-1099.7432861328125,9187.75,-0.0674382746219635,0.05212290585041046,-0.38012000918388367,0.36893847584724426,1.6568083763122559,0.3962962329387665,0.5712702870368958,3.0443243980407715,-7.486699905712157e-05,4.311435259296559e-05,-0.0003797647659666836,0.00024422386195510626,-82526.4453125,11426906.0,-2456000000.0,1664000000.0,0.22898635268211365,0.1238684356212616,-0.2728555202484131,0.5054798126220703,28,60,1005,2,0
cell_1_98,30.9,75.8,0,0,0.14018769562244415,0.06389632076025009,-0.24078205227851868,0.3955268859863281,224268.53125,20594220.0,-5990.01220703125,3557499904.0,0.21025346219539642,0.0958305150270462,-0.3611493706703186,0.5932306051254272,0.07563608139753342,0.05327417701482773,-0.35257917642593384,0.3995751738548279,0.17055779695510864,0.12030140310525894,-0.521343469619751,1.330974817276001,693.5916137695312,307.5898132324219,-1246.5784912109375,4822.24462890625,-0.07563608139753342,0.05327417701482773,-0.3995751738548279,0.35257917642593384,1.713124394416809,0.4165661633014679,0.46914541721343994,3.490048408508301,-7.793218537699431e-05,4.492601874517277e-05,-0.00023283279733732343,0.00015019511920399964,-81036.125,10034494.0,-2368000000.0,994000000.0,0.24375538527965546,0.1263117492198944,-0.3613356351852417,0.5545704960823059,28,60,1005,2,0
cell_1_99,30.9,75.8,0,0,0.15729299187660217,0.05575665831565857,-0.22873082756996155,0.43396225571632385,304454.75,23431326.0,-5160.01025390625,2862500096.0,0.2359054982662201,0.08362219482660294,-0.34306633472442627,0.6508831977844238,0.0840127244591713,0.04515945911407471,-0.3644142746925354,0.44533640146255493,0.1884828805923462,0.10282520949840546,-0.5341695547103882,1.6057891845703125,724.0425415039062,272.0399169921875,-1210.9058837890625,5224.591796875,-0.0840127244591713,0.04515945911407471,-0.44533640146255493,0.3644142746925354,1.8754802942276,0.4081685245037079,0.5091245770454407,3.5068821907043457,-9.588157990947366e-05,4.365000859252177e-05,-0.00028297226526774466,0.0001999430824071169,-39761.16015625,7202974.5,-2896000000.0,718000000.0,0.28874900937080383,0.11273415386676788,-0.3252716362476349,0.5562342405319214,28,60,1005,2,0
cell_2_1,30.9,75.8,0,0,0.10232692211866379,0.06840333342552185,-0.36716264486312866,0.49279269576072693,254597.234375,24000248.0,-7155.0146484375,4124999936.0,0.1534763127565384,0.10259279608726501,-0.5507202744483948,0.7391457557678223,0.06341259926557541,0.0605047345161438,-0.5195291638374329,0.5791563391685486,0.1444876492023468,0.1413719207048416,-0.6838028430938721,2.7523584365844727,797.1630859375,386.9339904785156,-1355.3236083984375,9766.583984375,-0.06341259926557541,0.0605047345161438,-0.5791563391685486,0.5195291638374329,1.3548424243927002,0.3738589286804199,0.3589041233062744,3.9917099475860596,-2.8940963602508418e-05,3.4609682188602164e-05,-0.0003700536908581853,0.00028801674488931894,-78414.8359375,13124931.0,-3612000000.0,1868000000.0,0.13033872842788696,0.13018277287483215,-0.4717741906642914,0.5993356704711914,28,60,1005,2,0
cell_2_10,30.9,75.8,0,0,0.08577733486890793,0.07265469431877136,-0.30844274163246155,0.38952746987342834,141762.53125,16189113.0,-4975.01025390625,2877499904.0,0.12865117192268372,0.10896841436624527,-0.46263623237609863,0.5842378735542297,0.08349845558404922,0.03415580838918686,-0.33046388626098633,0.3479646146297455,0.1852293312549591,0.08117662370204926,-0.4967648983001709,1.0673182010650635,420.057861328125,428.18365478515625,-1146.143798828125,6729.54296875,-0.08349845558404922,0.03415580838918686,-0.3479646146297455,0.33046388626098633,1.2933531999588013,0.5749719738960266,0.5037665963172913,3.441307544708252,-7.705757525400259e-06,5.919466639170423e-05,-0.00024155434221029282,0.0001748164650052786,120377.8046875,7075275.5,-992000000.0,892000000.0,0.07903329282999039,0.1980925351381302,-0.3299936354160309,0.5496821403503418,28,60,1005,2,0
cell_2_100,30.9,75.8,0,0,0.15839515626430511,0.05673212185502052,-0.2126426100730896,1.0,483448.03125,29415306.0,-5945.01220703125,2875000064.0,0.23755818605422974,0.08508514612913132,-0.31894898414611816,1.499390959739685,0.0879662036895752,0.0454147644340992,-0.3280740976333618,0.5490623712539673,0.19809624552726746,0.10475493967533112,-0.4940599203109741,2.4352030754089355,1450011.0,1463055744.0,-1404.02587890625,1476953899008.0,-0.0879662036895752,0.0454147644340992,-0.5490623712539673,0.3280740976333618,1.843032956123352,0.4115070104598999,0.0,3.511904716491699,-0.9813636541366577,990.5899658203125,-1000000.0,0.00039517090772278607,-33461.43359375,6808109.5,-3000000000.0,672000000.0,0.28038081526756287,0.11367670446634293,-1.0,0.5567282438278198,28,60,1005,2,0
cell_2_101,30.9,75.8,0,0,0.12077027559280396,0.06554161012172699,-0.22401706874370575,0.37522441148757935,239921.84375,19917392.0,-157500000.0,3384999936.0,0.18113036453723907,0.09829746931791306,-0.3360000252723694,0.5627977848052979,0.05536813288927078,0.05513682961463928,-0.39697521924972534,0.4401717782020569,0.12426599115133286,0.12104890495538712,-0.5683354139328003,1.5725243091583252,596.0445556640625,299.95733642578125,-1107.54833984375,4929.365234375,-0.05536813288927078,0.05513682961463928,-0.4401717782020569,0.39697521924972534,1.6871182918548584,0.482598215341568,0.4339126944541931,3.5736677646636963,-7.738408748991787e-05,4.627113958122209e-05,-0.000296024460112676,0.00021310689044184983,-96055.203125,11580761.0,-3352000000.0,1128000000.0,0.23032446205615997,0.14405032992362976,-0.3947850465774536,0.562714159488678,28,60,1005,2,0
cell_2_102,30.9,75.8,0,0,0.10997472703456879,0.06821050494909286,-0.3974122107028961,0.533117949962616,195774.78125,18781126.0,-4505.00927734375,2772499968.0,0.16494035720825195,0.10230125486850739,-0.5960838794708252,0.7996231317520142,0.05289232358336449,0.06001977622509003,-0.5345879197120667,0.5781086683273315,0.12008443474769592,0.1333284080028534,-0.6967185735702515,2.7405571937561035,585.9215087890625,331.2607116699219,-2048.453369140625,10665.5771484375,-0.05289232358336449,0.06001977622509003,-0.5781086683273315,0.5345879197120667,1.553634762763977,0.4570603668689728,0.3322574496269226,3.830451726913452,-6.300865061348304e-05,4.690716741606593e-05,-0.0004323830362409353,0.0003208656853530556,-198461.25,19291738.0,-3976000000.0,1234000000.0,0.19137044250965118,0.14439930021762848,-0.5012113451957703,0.5859600305557251,28,60,1005,2,0
cell_2_103,30.9,75.8,0,0,0.0036305563990026712,0.0261757280677557,-0.0976720005273819,0.8631849884986877,2450.669921875,1848313.5,-2725.005615234375,1675000064.0,0.005445048213005066,0.03925717994570732,-0.14649847149848938,1.294539451599121,0.0017959557007998228,0.012321379035711288,-0.12891985476016998,0.2132437378168106,-0.9715262055397034,0.17984603345394135,-1.0,0.5420833826065063,20.228246688842773,343.3173828125,-547.515625,30376.935546875,-0.0017959557007998228,0.012321379035711288,-0.2132437378168106,0.12891985476016998,0.044773492962121964,0.2889437973499298,0.0,2.7289185523986816,-3.3311914648948004e-06,7.829732203390449e-05,-0.005028685554862022,8.163886377587914e-05,0.022997748106718063,0.33955708146095276,-232.00010681152344,147.9999237060547,0.006769001949578524,0.0464869886636734,-0.9235972762107849,0.4636514484882355,28,60,1005,2,0
cell_2_104,30.9,75.8,0,0,0.1172344982624054,0.047064196318387985,-0.14011380076408386,0.8926481604576111,134567.140625,13273632.0,-4075.00830078125,2204999936.0,0.1758289784193039,0.07058613002300262,-0.2101520150899887,1.3388019800186157,0.05914362892508507,0.03273823857307434,-0.1576857566833496,0.2546367943286896,0.09665574878454208,0.20932455360889435,-1.0,0.6832555532455444,544.8500366210938,446.5801086425781,-674.1033935546875,59579.9375,-0.05914362892508507,0.03273823857307434,-0.2546367943286896,0.1576857566833496,1.582254409790039,0.4554201364517212,0.0,2.9473683834075928,-6.856357504148036e-05,8.772419096203521e-05,-0.004894941113889217,0.00016189669258892536,-343.30615234375,1231501.25,-604000000.0,360000000.0,0.21864622831344604,0.11529958248138428,-0.9281867146492004,0.4933333396911621,28,60,1005,2,0
cell_2_105,30.9,75.8,0,0,0.09696166962385178,0.04520725831389427,-0.15523464977741241,0.2919483780860901,240282.234375,16702863.0,-300000000.0,2355000064.0,0.1454259157180786,0.0678023248910904,-0.2328358143568039,0.43787768483161926,0.06379009783267975,0.03147327899932861,-0.20728163421154022,0.294536828994751,0.13862386345863342,0.07007389515638351,-0.3433856964111328,0.8350168466567993,472.5168762207031,240.0591583251953,-749.4057006835938,2639.075439453125,-0.06379009783267975,0.03147327899932861,-0.294536828994751,0.20728163421154022,1.4243658781051636,0.2859673500061035,0.4465596377849579,2.6992716789245605,-3.559717515599914e-05,3.702144749695435e-05,-0.00016718130791559815,0.00017269101226702332,9321.16796875,3738848.0,-1308000000.0,960000000.0,0.16383205354213715,0.09605470299720764,-0.38259077072143555,0.4593530297279358,28,60,1005,2,0
cell_2_106,30.9,75.8,0,0,0.08560322970151901,0.037364766001701355,-0.1374499648809433,0.2760675251483917,63085.08984375,7673969.5,-1082499968.0,1715000064.0,0.12839055061340332,0.056039754301309586,-0.20616242289543152,0.4140755832195282,0.041671548038721085,0.028102442622184753,-0.22408421337604523,0.338265985250473,0.08874699473381042,0.060783278197050095,-0.3661254644393921,1.022362470626831,450.2823486328125,193.4317626953125,-832.0663452148438,3162.263427734375,-0.041671548038721085,0.028102442622184753,-0.338265985250473,0.22408421337604523,1.425309658050537,0.3179032504558563,0.39240148663520813,2.5633232593536377,-4.178936796961352e-05,3.25076216540765e-05,-0.0001337295980192721,0.00018798973178490996,-32364.869140625,7053165.5,-2936000000.0,1828000000.0,0.16110140085220337,0.11006315797567368,-0.43636733293533325,0.43872618675231934,28,60,1005,2,0
cell_2_107,30.9,75.8,0,0,0.1074332594871521,0.02747187204658985,-0.0998106598854065,0.23658901453018188,46662.4609375,7327303.0,-2280.004638671875,1655000064.0,0.16113124787807465,0.04120199382305145,-0.14970585703849792,0.3548456132411957,0.04409629479050636,0.02187342755496502,-0.12191057950258255,0.20095939934253693,0.0933612659573555,0.04812287166714668,-0.21732676029205322,0.5030016899108887,545.39599609375,133.9301300048828,-508.4490051269531,1840.127197265625,-0.04409629479050636,0.02187342755496502,-0.20095939934253693,0.12191057950258255,1.6327366828918457,0.26409223675727844,0.7722437381744385,2.6115546226501465,-6.327062874333933e-05,2.769998536678031e-05,-0.00013790931552648544,0.00012144853826612234,-1721.5809326171875,967296.125,-640000000.0,142000000.0,0.23239092528820038,0.07978664338588715,-0.12851296365261078,0.44622188806533813,28,60,1005,2,0
cell_2_108,30.9,75.8,0,0,0.07489807903766632,0.04384131729602814,-0.15560822188854218,0.24699045717716217,21518.193359375,4486908.5,-1615.0015869140625,1365000064.0,0.11233529448509216,0.06575368344783783,-0.23340079188346863,0.3704472482204437,0.02836436778306961,0.031704965978860855,-0.2542727589607239,0.2718740701675415,0.060556430369615555,0.06662420183420181,-0.4054505228996277,0.7467776536941528,447.8965759277344,198.62977600097656,-1074.41845703125,2622.427490234375,-0.02836436778306961,0.031704965978860855,-0.2718740701675415,0.2542727589607239,1.3472559452056885,0.36782968044281006,0.4617096185684204,2.5762712955474854,-4.0004742913879454e-05,3.0041665013413876e-05,-0.00013120871153660119,0.0001230791094712913,-141908.875,11239949.0,-2072000000.0,328000000.0,0.12714454531669617,0.13411147892475128,-0.36826080083847046,0.44075828790664673,28,60,1005,2,0
cell_2_109,30.9,75.8,0,0,0.061130065470933914,0.03481268882751465,-0.19099780917167664,0.3427096903324127,4226.60107421875,2322321.25,-132500000.0,1510000000.0,0.09168744087219238,0.052212905138731,-0.28648245334625244,0.5140385627746582,0.01267904881387949,0.026285378262400627,-0.24078679084777832,0.2927423417568207,0.027127359062433243,0.05427690967917442,-0.38811951875686646,0.8278236389160156,481.94775390625,172.58863830566406,-1052.5877685546875,5707.5712890625,-0.01267904881387949,0.026285378262400627,-0.2927423417568207,0.24078679084777832,1.2319872379302979,0.2865261733531952,0.5587982535362244,2.5035336017608643,-3.133366408292204e-05,2.260022665723227e-05,-0.00012567758676595986,5.889049498364329e-05,-87986.625,10351545.0,-2312000000.0,124000000.0,0.08997361361980438,0.10971859842538834,-0.2830396592617035,0.42914775013923645,28,60,1005,2,0
cell_2_11,30.9,75.8,0,0,0.016978930681943893,0.01874130219221115,-0.06923392415046692,0.10541602969169617,-12065.142578125,1545494.75,-290000000.0,227500000.0,0.02546592988073826,0.028109027072787285,-0.10384024679660797,0.15811052918434143,0.051456090062856674,0.043112535029649734,-0.10119695216417313,0.16681694984436035,0.11270567029714584,0.09270060062408447,-0.18379443883895874,0.4004329442977905,41.217613220214844,55.575416564941406,-261.83135986328125,600.095703125,-0.051456090062856674,0.043112535029649734,-0.16681694984436035,0.10119695216417313,0.8128460645675659,0.06803444027900696,0.621461033821106,1.113450288772583,2.9828994229319505e-05,2.2422189431381412e-05,-4.9691618187353015e-05,8.620374137535691e-05,819715.1875,16894846.0,-12000000.0,597000000.0,-0.10478135943412781,0.0411502942442894,-0.23345547914505005,0.05368013307452202,28,60,1005,2,0
